,product_uid,q_len,com_title,com_desc,com_attr
14464,110953,1.0,1.0,1.0,0.0
14465,110954,4.0,1.0,0.0,1.0
14466,110955,2.0,2.0,2.0,2.0
14467,110957,1.0,1.0,1.0,0.0
14468,110959,3.0,1.0,1.0,0.0
14469,110961,4.0,2.0,2.0,0.0
14470,110962,1.0,1.0,1.0,0.0
14471,110963,4.0,4.0,3.0,4.0
14472,110964,2.0,1.0,2.0,0.0
14473,110965,2.0,1.0,2.0,0.0
14474,110967,2.0,1.0,1.0,1.0
14475,110967,3.0,3.0,3.0,3.0
14476,110967,3.0,3.0,3.0,3.0
14477,110968,5.0,5.0,5.0,0.0
14478,110969,3.0,2.0,2.0,1.0
14479,110969,3.0,1.0,2.0,1.0
14480,110972,1.0,1.0,1.0,0.0
14481,110973,3.0,2.0,2.0,0.0
14482,110974,2.0,0.0,0.0,0.0
14483,110977,5.0,5.0,5.0,5.0
14484,110977,3.0,3.0,3.0,2.0
14485,110978,3.0,3.0,3.0,3.0
14486,110978,5.0,1.0,2.0,3.0
14487,110979,4.0,2.0,2.0,2.0
14488,110981,3.0,2.0,2.0,2.0
14489,110983,4.0,2.0,2.0,3.0
14490,110984,4.0,3.0,3.0,3.0
14491,110986,3.0,2.0,2.0,2.0
14492,110986,2.0,1.0,1.0,1.0
14493,110987,2.0,2.0,2.0,0.0
14494,110988,2.0,1.0,2.0,1.0
14495,110989,3.0,2.0,2.0,2.0
14496,110990,2.0,2.0,2.0,0.0
14497,110993,5.0,2.0,4.0,0.0
14498,110994,2.0,2.0,2.0,2.0
14499,110994,2.0,0.0,0.0,0.0
14500,110994,2.0,1.0,1.0,1.0
14501,110996,2.0,2.0,1.0,0.0
14502,110998,3.0,2.0,2.0,0.0
14503,110998,3.0,2.0,2.0,0.0
14504,111000,2.0,2.0,1.0,0.0
14505,111001,2.0,0.0,0.0,1.0
14506,111002,3.0,3.0,3.0,0.0
14507,111002,2.0,2.0,2.0,0.0
14508,111003,2.0,1.0,2.0,2.0
14509,111005,2.0,0.0,1.0,0.0
14510,111005,3.0,2.0,2.0,2.0
14511,111005,1.0,0.0,0.0,0.0
14512,111006,3.0,3.0,2.0,0.0
14513,111009,2.0,2.0,2.0,2.0
14514,111009,3.0,2.0,2.0,2.0
14515,111009,2.0,1.0,1.0,1.0
14516,111011,2.0,2.0,2.0,2.0
14517,111013,4.0,2.0,2.0,2.0
14518,111013,3.0,2.0,2.0,2.0
14519,111013,3.0,2.0,2.0,2.0
14520,111014,2.0,2.0,2.0,2.0
14521,111018,3.0,3.0,1.0,0.0
14522,111018,2.0,2.0,1.0,0.0
14523,111020,3.0,2.0,2.0,2.0
14524,111020,5.0,3.0,3.0,3.0
14525,111021,2.0,0.0,1.0,0.0
14526,111021,1.0,0.0,1.0,0.0
14527,111022,3.0,1.0,3.0,2.0
14528,111022,3.0,0.0,1.0,0.0
14529,111023,4.0,4.0,4.0,4.0
14530,111024,4.0,2.0,3.0,0.0
14531,111025,3.0,1.0,1.0,0.0
14532,111026,2.0,2.0,2.0,1.0
14533,111026,1.0,0.0,1.0,0.0
14534,111026,2.0,0.0,1.0,1.0
14535,111026,1.0,0.0,0.0,0.0
14536,111026,2.0,0.0,0.0,1.0
14537,111026,2.0,0.0,1.0,1.0
14538,111027,3.0,3.0,3.0,0.0
14539,111028,3.0,2.0,2.0,1.0
14540,111028,3.0,3.0,3.0,2.0
14541,111031,3.0,3.0,3.0,2.0
14542,111031,3.0,3.0,3.0,3.0
14543,111032,2.0,1.0,1.0,1.0
14544,111032,2.0,1.0,2.0,2.0
14545,111032,3.0,2.0,2.0,3.0
14546,111033,2.0,1.0,1.0,1.0
14547,111035,1.0,0.0,0.0,0.0
14548,111038,2.0,1.0,1.0,0.0
14549,111039,2.0,1.0,1.0,0.0
14550,111040,4.0,0.0,1.0,1.0
14551,111040,3.0,1.0,1.0,1.0
14552,111044,3.0,1.0,2.0,0.0
14553,111045,2.0,1.0,1.0,1.0
14554,111045,4.0,1.0,1.0,1.0
14555,111045,3.0,1.0,1.0,1.0
14556,111046,2.0,2.0,2.0,2.0
14557,111046,2.0,2.0,2.0,2.0
14558,111047,1.0,1.0,0.0,0.0
14559,111048,3.0,3.0,3.0,2.0
14560,111049,3.0,2.0,3.0,0.0
14561,111050,4.0,3.0,2.0,3.0
14562,111050,2.0,2.0,1.0,2.0
14563,111050,2.0,1.0,1.0,1.0
14564,111051,3.0,3.0,3.0,0.0
14565,111055,2.0,2.0,2.0,0.0
14566,111056,2.0,2.0,2.0,0.0
14567,111057,3.0,1.0,2.0,2.0
14568,111057,3.0,1.0,2.0,2.0
14569,111057,2.0,0.0,0.0,0.0
14570,111057,3.0,2.0,2.0,2.0
14571,111057,2.0,1.0,2.0,2.0
14572,111058,2.0,2.0,1.0,1.0
14573,111058,2.0,2.0,2.0,2.0
14574,111059,6.0,4.0,3.0,4.0
14575,111059,6.0,1.0,3.0,2.0
14576,111059,3.0,2.0,3.0,3.0
14577,111059,5.0,2.0,2.0,2.0
14578,111059,3.0,2.0,2.0,2.0
14579,111059,4.0,2.0,4.0,4.0
14580,111061,3.0,2.0,2.0,0.0
14581,111061,1.0,0.0,0.0,0.0
14582,111062,4.0,0.0,2.0,1.0
14583,111063,4.0,3.0,2.0,3.0
14584,111065,3.0,2.0,3.0,3.0
14585,111065,3.0,2.0,2.0,2.0
14586,111071,5.0,2.0,2.0,0.0
14587,111072,2.0,1.0,1.0,1.0
14588,111072,4.0,2.0,2.0,3.0
14589,111072,3.0,2.0,3.0,3.0
14590,111074,2.0,1.0,1.0,1.0
14591,111075,4.0,4.0,4.0,0.0
14592,111077,1.0,1.0,0.0,0.0
14593,111079,4.0,2.0,4.0,3.0
14594,111079,3.0,2.0,2.0,2.0
14595,111079,3.0,3.0,3.0,3.0
14596,111080,1.0,0.0,0.0,1.0
14597,111080,3.0,3.0,3.0,3.0
14598,111083,3.0,2.0,2.0,0.0
14599,111083,4.0,3.0,3.0,0.0
14600,111084,3.0,2.0,2.0,1.0
14601,111084,3.0,2.0,2.0,1.0
14602,111086,5.0,4.0,5.0,4.0
14603,111086,3.0,1.0,2.0,1.0
14604,111087,1.0,0.0,0.0,0.0
14605,111088,3.0,1.0,0.0,0.0
14606,111092,2.0,2.0,2.0,0.0
14607,111094,2.0,2.0,2.0,0.0
14608,111095,5.0,2.0,2.0,1.0
14609,111095,3.0,3.0,3.0,2.0
14610,111097,2.0,1.0,2.0,1.0
14611,111097,4.0,3.0,2.0,3.0
14612,111097,3.0,1.0,1.0,2.0
14613,111097,4.0,1.0,1.0,4.0
14614,111098,3.0,3.0,1.0,3.0
14615,111101,5.0,4.0,4.0,4.0
14616,111105,2.0,1.0,1.0,1.0
14617,111105,4.0,2.0,2.0,2.0
14618,111110,2.0,0.0,2.0,2.0
14619,111110,5.0,1.0,3.0,2.0
14620,111110,2.0,0.0,2.0,2.0
14621,111110,3.0,1.0,2.0,1.0
14622,111111,3.0,3.0,2.0,3.0
14623,111111,3.0,3.0,3.0,3.0
14624,111115,1.0,1.0,0.0,0.0
14625,111116,2.0,0.0,1.0,2.0
14626,111117,3.0,1.0,1.0,0.0
14627,111117,2.0,1.0,1.0,1.0
14628,111118,3.0,3.0,3.0,3.0
14629,111118,3.0,3.0,3.0,2.0
14630,111118,1.0,0.0,0.0,0.0
14631,111118,4.0,4.0,4.0,4.0
14632,111119,2.0,1.0,1.0,0.0
14633,111121,3.0,2.0,0.0,2.0
14634,111121,3.0,2.0,1.0,2.0
14635,111125,3.0,0.0,0.0,1.0
14636,111125,3.0,0.0,2.0,2.0
14637,111128,5.0,4.0,4.0,3.0
14638,111128,1.0,0.0,0.0,0.0
14639,111129,2.0,2.0,2.0,0.0
14640,111130,3.0,3.0,2.0,3.0
14641,111130,4.0,3.0,3.0,3.0
14642,111130,3.0,2.0,2.0,2.0
14643,111130,2.0,2.0,2.0,2.0
14644,111130,4.0,0.0,1.0,1.0
14645,111130,3.0,0.0,2.0,2.0
14646,111132,4.0,0.0,1.0,0.0
14647,111133,4.0,2.0,2.0,2.0
14648,111134,2.0,2.0,1.0,0.0
14649,111135,3.0,2.0,2.0,0.0
14650,111135,2.0,2.0,1.0,1.0
14651,111135,2.0,1.0,2.0,2.0
14652,111135,3.0,2.0,2.0,3.0
14653,111137,2.0,1.0,1.0,0.0
14654,111138,2.0,1.0,1.0,1.0
14655,111138,4.0,2.0,4.0,4.0
14656,111138,4.0,2.0,1.0,2.0
14657,111142,2.0,2.0,2.0,1.0
14658,111143,2.0,2.0,2.0,0.0
14659,111145,3.0,2.0,2.0,1.0
14660,111149,5.0,4.0,4.0,5.0
14661,111149,3.0,2.0,2.0,2.0
14662,111149,5.0,3.0,4.0,4.0
14663,111149,5.0,4.0,4.0,4.0
14664,111151,3.0,3.0,1.0,0.0
14665,111152,5.0,1.0,3.0,3.0
14666,111152,2.0,1.0,2.0,1.0
14667,111152,4.0,2.0,3.0,3.0
14668,111152,1.0,0.0,1.0,1.0
14669,111152,3.0,2.0,2.0,1.0
14670,111153,3.0,0.0,0.0,0.0
14671,111155,2.0,2.0,2.0,0.0
14672,111157,2.0,1.0,1.0,1.0
14673,111157,4.0,3.0,2.0,3.0
14674,111159,2.0,2.0,2.0,0.0
14675,111161,3.0,1.0,1.0,0.0
14676,111164,2.0,2.0,2.0,0.0
14677,111167,3.0,3.0,3.0,0.0
14678,111168,2.0,2.0,1.0,0.0
14679,111169,4.0,4.0,4.0,0.0
14680,111172,4.0,2.0,2.0,2.0
14681,111175,2.0,2.0,2.0,2.0
14682,111175,3.0,1.0,2.0,3.0
14683,111176,3.0,1.0,1.0,2.0
14684,111178,3.0,1.0,1.0,1.0
14685,111178,3.0,3.0,2.0,2.0
14686,111180,1.0,1.0,1.0,1.0
14687,111181,5.0,3.0,3.0,3.0
14688,111181,2.0,1.0,1.0,1.0
14689,111181,3.0,2.0,2.0,2.0
14690,111181,3.0,3.0,3.0,3.0
14691,111181,2.0,2.0,2.0,2.0
14692,111184,3.0,2.0,2.0,2.0
14693,111184,3.0,1.0,1.0,1.0
14694,111185,3.0,2.0,2.0,2.0
14695,111186,3.0,3.0,3.0,3.0
14696,111187,2.0,2.0,2.0,0.0
14697,111188,3.0,2.0,2.0,0.0
14698,111189,4.0,0.0,2.0,3.0
14699,111189,2.0,0.0,0.0,1.0
14700,111189,1.0,1.0,1.0,1.0
14701,111191,2.0,2.0,2.0,0.0
14702,111192,3.0,1.0,1.0,1.0
14703,111193,4.0,3.0,2.0,0.0
14704,111194,3.0,3.0,3.0,2.0
14705,111194,2.0,1.0,1.0,0.0
14706,111194,2.0,1.0,2.0,1.0
14707,111195,2.0,2.0,2.0,0.0
14708,111196,3.0,3.0,3.0,3.0
14709,111204,4.0,3.0,3.0,0.0
14710,111206,2.0,2.0,2.0,0.0
14711,111207,3.0,1.0,2.0,0.0
14712,111208,3.0,3.0,3.0,2.0
14713,111208,3.0,2.0,3.0,2.0
14714,111208,3.0,2.0,2.0,1.0
14715,111208,3.0,3.0,3.0,2.0
14716,111209,2.0,0.0,2.0,2.0
14717,111209,2.0,0.0,1.0,1.0
14718,111209,2.0,0.0,1.0,1.0
14719,111209,5.0,3.0,3.0,3.0
14720,111209,3.0,2.0,2.0,2.0
14721,111209,3.0,0.0,1.0,1.0
14722,111209,2.0,0.0,0.0,0.0
14723,111210,4.0,3.0,3.0,3.0
14724,111213,4.0,3.0,4.0,0.0
14725,111215,4.0,2.0,2.0,3.0
14726,111215,4.0,2.0,1.0,2.0
14727,111215,5.0,5.0,2.0,5.0
14728,111215,2.0,2.0,2.0,2.0
14729,111215,3.0,2.0,2.0,3.0
14730,111215,2.0,1.0,1.0,1.0
14731,111215,3.0,1.0,1.0,2.0
14732,111217,2.0,2.0,2.0,0.0
14733,111218,5.0,5.0,5.0,5.0
14734,111218,4.0,3.0,3.0,3.0
14735,111219,4.0,4.0,3.0,4.0
14736,111219,2.0,2.0,1.0,1.0
14737,111219,3.0,1.0,0.0,1.0
14738,111219,2.0,1.0,0.0,0.0
14739,111219,2.0,2.0,1.0,1.0
14740,111222,3.0,2.0,1.0,0.0
14741,111222,3.0,3.0,1.0,0.0
14742,111226,1.0,1.0,0.0,1.0
14743,111226,2.0,1.0,1.0,1.0
14744,111227,2.0,2.0,2.0,0.0
14745,111228,5.0,3.0,2.0,3.0
14746,111229,2.0,2.0,2.0,0.0
14747,111230,3.0,0.0,0.0,0.0
14748,111230,1.0,1.0,0.0,0.0
14749,111230,2.0,1.0,0.0,0.0
14750,111231,4.0,4.0,4.0,0.0
14751,111232,1.0,0.0,0.0,0.0
14752,111233,3.0,2.0,2.0,2.0
14753,111233,2.0,2.0,2.0,2.0
14754,111234,3.0,3.0,3.0,3.0
14755,111234,4.0,2.0,2.0,1.0
14756,111235,2.0,1.0,1.0,1.0
14757,111236,3.0,1.0,1.0,1.0
14758,111236,2.0,2.0,2.0,2.0
14759,111236,4.0,2.0,2.0,2.0
14760,111237,3.0,3.0,3.0,3.0
14761,111237,4.0,3.0,2.0,3.0
14762,111237,3.0,3.0,2.0,3.0
14763,111237,2.0,2.0,2.0,2.0
14764,111238,7.0,6.0,6.0,0.0
14765,111239,3.0,3.0,3.0,0.0
14766,111241,4.0,2.0,3.0,0.0
14767,111241,2.0,1.0,1.0,0.0
14768,111241,2.0,1.0,1.0,0.0
14769,111242,2.0,0.0,1.0,0.0
14770,111244,1.0,0.0,0.0,0.0
14771,111244,3.0,1.0,2.0,3.0
14772,111244,4.0,2.0,2.0,3.0
14773,111244,1.0,0.0,0.0,0.0
14774,111244,2.0,0.0,0.0,1.0
14775,111245,3.0,2.0,2.0,3.0
14776,111245,2.0,2.0,2.0,2.0
14777,111245,5.0,4.0,4.0,2.0
14778,111247,3.0,2.0,2.0,3.0
14779,111249,2.0,2.0,2.0,0.0
14780,111251,4.0,2.0,2.0,2.0
14781,111251,3.0,2.0,2.0,2.0
14782,111251,3.0,1.0,3.0,3.0
14783,111252,1.0,1.0,1.0,0.0
14784,111253,2.0,2.0,2.0,2.0
14785,111253,4.0,3.0,2.0,2.0
14786,111254,2.0,0.0,1.0,0.0
14787,111255,5.0,3.0,2.0,0.0
14788,111257,3.0,2.0,2.0,2.0
14789,111259,1.0,0.0,0.0,0.0
14790,111260,3.0,3.0,1.0,0.0
14791,111260,3.0,2.0,3.0,1.0
14792,111265,2.0,2.0,2.0,0.0
14793,111265,2.0,2.0,2.0,0.0
14794,111266,3.0,2.0,2.0,2.0
14795,111267,3.0,1.0,0.0,1.0
14796,111267,3.0,2.0,2.0,2.0
14797,111267,4.0,3.0,2.0,3.0
14798,111269,3.0,3.0,3.0,3.0
14799,111270,2.0,2.0,2.0,0.0
14800,111271,3.0,2.0,2.0,2.0
14801,111272,2.0,1.0,1.0,1.0
14802,111272,3.0,2.0,2.0,2.0
14803,111272,2.0,2.0,2.0,2.0
14804,111272,3.0,3.0,3.0,2.0
14805,111272,2.0,1.0,1.0,2.0
14806,111272,3.0,1.0,2.0,0.0
14807,111276,3.0,3.0,3.0,0.0
14808,111281,3.0,3.0,3.0,3.0
14809,111281,3.0,2.0,1.0,1.0
14810,111283,3.0,1.0,2.0,3.0
14811,111283,3.0,0.0,1.0,2.0
14812,111283,3.0,1.0,2.0,3.0
14813,111283,2.0,1.0,1.0,1.0
14814,111284,1.0,1.0,1.0,0.0
14815,111285,2.0,2.0,2.0,1.0
14816,111286,4.0,2.0,3.0,3.0
14817,111286,4.0,3.0,3.0,3.0
14818,111288,1.0,0.0,0.0,0.0
14819,111288,3.0,2.0,2.0,1.0
14820,111293,4.0,2.0,2.0,2.0
14821,111293,3.0,2.0,2.0,2.0
14822,111293,2.0,2.0,1.0,2.0
14823,111295,3.0,2.0,2.0,2.0
14824,111296,2.0,2.0,2.0,2.0
14825,111298,1.0,0.0,0.0,0.0
14826,111299,2.0,2.0,2.0,2.0
14827,111300,2.0,2.0,2.0,1.0
14828,111300,3.0,2.0,2.0,1.0
14829,111301,9.0,5.0,7.0,7.0
14830,111301,4.0,2.0,3.0,3.0
14831,111301,4.0,2.0,2.0,2.0
14832,111301,6.0,5.0,5.0,5.0
14833,111302,4.0,3.0,2.0,2.0
14834,111303,1.0,1.0,1.0,0.0
14835,111303,3.0,3.0,1.0,3.0
14836,111308,4.0,0.0,0.0,0.0
14837,111308,3.0,0.0,1.0,2.0
14838,111309,2.0,1.0,1.0,0.0
14839,111311,2.0,0.0,0.0,0.0
14840,111311,3.0,0.0,1.0,2.0
14841,111312,3.0,2.0,2.0,0.0
14842,111313,4.0,3.0,3.0,3.0
14843,111313,3.0,2.0,2.0,3.0
14844,111313,2.0,0.0,0.0,1.0
14845,111315,2.0,2.0,2.0,0.0
14846,111316,3.0,3.0,3.0,3.0
14847,111317,4.0,3.0,3.0,3.0
14848,111317,8.0,4.0,7.0,7.0
14849,111317,5.0,0.0,2.0,2.0
14850,111317,3.0,1.0,2.0,2.0
14851,111318,3.0,1.0,1.0,1.0
14852,111318,3.0,2.0,2.0,2.0
14853,111318,3.0,3.0,3.0,3.0
14854,111320,5.0,4.0,4.0,4.0
14855,111321,3.0,2.0,1.0,3.0
14856,111321,4.0,2.0,2.0,4.0
14857,111321,3.0,1.0,2.0,3.0
14858,111322,2.0,1.0,1.0,1.0
14859,111323,2.0,1.0,2.0,2.0
14860,111324,4.0,4.0,3.0,3.0
14861,111326,3.0,2.0,0.0,2.0
14862,111327,3.0,2.0,3.0,0.0
14863,111328,2.0,2.0,1.0,2.0
14864,111329,3.0,2.0,2.0,0.0
14865,111331,2.0,2.0,2.0,2.0
14866,111332,2.0,2.0,0.0,0.0
14867,111334,2.0,2.0,2.0,0.0
14868,111335,3.0,2.0,2.0,0.0
14869,111335,3.0,2.0,2.0,0.0
14870,111335,4.0,3.0,3.0,0.0
14871,111337,3.0,3.0,2.0,3.0
14872,111340,3.0,1.0,3.0,2.0
14873,111340,4.0,2.0,3.0,3.0
14874,111343,1.0,0.0,0.0,0.0
14875,111344,4.0,4.0,4.0,4.0
14876,111344,3.0,0.0,0.0,1.0
14877,111344,2.0,0.0,0.0,0.0
14878,111345,2.0,1.0,2.0,0.0
14879,111346,2.0,1.0,2.0,2.0
14880,111347,3.0,2.0,2.0,1.0
14881,111349,5.0,2.0,4.0,4.0
14882,111350,3.0,0.0,2.0,2.0
14883,111350,3.0,0.0,2.0,2.0
14884,111351,2.0,2.0,1.0,1.0
14885,111351,2.0,2.0,1.0,1.0
14886,111352,2.0,2.0,2.0,0.0
14887,111354,2.0,1.0,0.0,1.0
14888,111355,2.0,2.0,2.0,1.0
14889,111355,3.0,1.0,0.0,1.0
14890,111361,7.0,5.0,6.0,4.0
14891,111362,3.0,3.0,2.0,3.0
14892,111362,4.0,1.0,3.0,4.0
14893,111362,2.0,1.0,2.0,2.0
14894,111362,3.0,2.0,3.0,3.0
14895,111362,5.0,2.0,4.0,5.0
14896,111364,2.0,2.0,2.0,2.0
14897,111366,3.0,3.0,2.0,0.0
14898,111366,4.0,2.0,2.0,0.0
14899,111367,3.0,3.0,3.0,0.0
14900,111367,3.0,2.0,2.0,0.0
14901,111369,3.0,3.0,1.0,0.0
14902,111370,3.0,3.0,2.0,0.0
14903,111371,2.0,1.0,2.0,0.0
14904,111372,2.0,1.0,1.0,2.0
14905,111375,5.0,4.0,1.0,5.0
14906,111376,1.0,1.0,1.0,1.0
14907,111379,3.0,3.0,3.0,0.0
14908,111380,4.0,4.0,3.0,0.0
14909,111383,3.0,1.0,0.0,1.0
14910,111384,2.0,1.0,2.0,1.0
14911,111385,7.0,5.0,6.0,5.0
14912,111385,2.0,1.0,2.0,2.0
14913,111386,2.0,2.0,2.0,0.0
14914,111387,5.0,5.0,4.0,5.0
14915,111387,4.0,1.0,2.0,3.0
14916,111388,2.0,2.0,2.0,2.0
14917,111389,6.0,4.0,1.0,0.0
14918,111389,3.0,3.0,3.0,0.0
14919,111392,2.0,2.0,2.0,0.0
14920,111393,3.0,2.0,3.0,2.0
14921,111394,4.0,4.0,2.0,3.0
14922,111394,8.0,6.0,2.0,6.0
14923,111395,2.0,1.0,1.0,0.0
14924,111399,2.0,0.0,1.0,1.0
14925,111399,4.0,2.0,3.0,4.0
14926,111400,3.0,3.0,3.0,3.0
14927,111401,3.0,2.0,1.0,3.0
14928,111401,6.0,5.0,2.0,6.0
14929,111401,1.0,0.0,0.0,0.0
14930,111401,3.0,2.0,1.0,2.0
14931,111405,2.0,1.0,2.0,0.0
14932,111407,3.0,1.0,2.0,1.0
14933,111407,4.0,2.0,3.0,2.0
14934,111407,3.0,3.0,3.0,3.0
14935,111407,2.0,1.0,1.0,1.0
14936,111408,5.0,1.0,5.0,3.0
14937,111408,3.0,0.0,0.0,0.0
14938,111408,2.0,1.0,1.0,1.0
14939,111408,1.0,0.0,0.0,0.0
14940,111409,2.0,2.0,2.0,0.0
14941,111411,2.0,0.0,1.0,1.0
14942,111412,2.0,1.0,1.0,2.0
14943,111413,2.0,2.0,1.0,0.0
14944,111414,3.0,3.0,3.0,0.0
14945,111416,4.0,4.0,4.0,0.0
14946,111418,5.0,4.0,4.0,4.0
14947,111422,4.0,3.0,3.0,3.0
14948,111424,2.0,1.0,1.0,1.0
14949,111425,4.0,3.0,4.0,3.0
14950,111425,3.0,1.0,1.0,1.0
14951,111425,3.0,2.0,2.0,2.0
14952,111426,2.0,0.0,0.0,0.0
14953,111427,3.0,3.0,3.0,0.0
14954,111429,4.0,3.0,3.0,3.0
14955,111429,3.0,2.0,2.0,2.0
14956,111435,5.0,5.0,1.0,3.0
14957,111435,2.0,2.0,2.0,2.0
14958,111436,6.0,4.0,4.0,2.0
14959,111439,2.0,2.0,2.0,0.0
14960,111440,3.0,1.0,1.0,2.0
14961,111442,3.0,2.0,1.0,0.0
14962,111445,2.0,1.0,0.0,1.0
14963,111446,1.0,1.0,1.0,1.0
14964,111448,4.0,2.0,2.0,1.0
14965,111448,4.0,2.0,3.0,2.0
14966,111448,2.0,0.0,0.0,0.0
14967,111448,3.0,1.0,1.0,0.0
14968,111449,3.0,3.0,3.0,0.0
14969,111450,2.0,2.0,1.0,0.0
14970,111451,4.0,2.0,3.0,0.0
14971,111454,2.0,2.0,2.0,0.0
14972,111455,2.0,2.0,2.0,0.0
14973,111456,3.0,2.0,3.0,0.0
14974,111458,3.0,1.0,1.0,1.0
14975,111458,4.0,4.0,2.0,4.0
14976,111460,4.0,4.0,4.0,3.0
14977,111464,4.0,1.0,1.0,2.0
14978,111464,3.0,2.0,2.0,2.0
14979,111464,4.0,3.0,3.0,3.0
14980,111464,2.0,2.0,2.0,2.0
14981,111464,3.0,3.0,3.0,2.0
14982,111465,4.0,4.0,3.0,4.0
14983,111467,2.0,2.0,1.0,0.0
14984,111468,4.0,4.0,3.0,4.0
14985,111472,2.0,0.0,1.0,1.0
14986,111472,3.0,1.0,2.0,2.0
14987,111472,1.0,0.0,0.0,0.0
14988,111472,3.0,1.0,2.0,2.0
14989,111472,2.0,0.0,1.0,1.0
14990,111473,2.0,2.0,1.0,1.0
14991,111473,3.0,2.0,1.0,1.0
14992,111477,1.0,1.0,1.0,0.0
14993,111479,4.0,2.0,0.0,2.0
14994,111480,3.0,1.0,2.0,1.0
14995,111481,4.0,2.0,1.0,1.0
14996,111481,4.0,3.0,4.0,4.0
14997,111481,4.0,2.0,3.0,3.0
14998,111483,2.0,2.0,2.0,2.0
14999,111485,3.0,2.0,2.0,2.0
15000,111485,4.0,4.0,4.0,4.0
15001,111487,3.0,3.0,3.0,0.0
15002,111488,2.0,0.0,0.0,0.0
15003,111489,1.0,0.0,0.0,0.0
15004,111490,4.0,3.0,2.0,2.0
15005,111490,2.0,2.0,1.0,1.0
15006,111492,2.0,2.0,2.0,0.0
15007,111494,3.0,2.0,2.0,2.0
15008,111494,2.0,0.0,1.0,0.0
15009,111494,3.0,1.0,1.0,2.0
15010,111495,8.0,2.0,2.0,2.0
15011,111495,3.0,3.0,3.0,2.0
15012,111496,3.0,3.0,3.0,0.0
15013,111498,4.0,3.0,2.0,1.0
15014,111498,3.0,2.0,2.0,2.0
15015,111498,3.0,3.0,3.0,2.0
15016,111498,3.0,2.0,3.0,1.0
15017,111500,4.0,4.0,2.0,3.0
15018,111501,4.0,1.0,2.0,1.0
15019,111503,2.0,1.0,1.0,1.0
15020,111503,3.0,2.0,2.0,3.0
15021,111503,2.0,2.0,2.0,2.0
15022,111504,2.0,1.0,1.0,0.0
15023,111504,3.0,2.0,2.0,0.0
15024,111504,3.0,2.0,2.0,0.0
15025,111507,2.0,1.0,1.0,2.0
15026,111508,5.0,5.0,4.0,0.0
15027,111509,3.0,3.0,1.0,1.0
15028,111509,2.0,2.0,1.0,1.0
15029,111515,3.0,1.0,3.0,0.0
15030,111517,3.0,3.0,2.0,0.0
15031,111519,1.0,1.0,1.0,0.0
15032,111520,6.0,5.0,3.0,5.0
15033,111521,2.0,2.0,2.0,0.0
15034,111521,2.0,2.0,2.0,0.0
15035,111523,5.0,5.0,4.0,5.0
15036,111523,3.0,2.0,2.0,2.0
15037,111523,2.0,1.0,1.0,1.0
15038,111525,4.0,2.0,1.0,0.0
15039,111526,3.0,1.0,3.0,0.0
15040,111526,2.0,2.0,2.0,0.0
15041,111527,6.0,3.0,3.0,4.0
15042,111529,3.0,2.0,2.0,1.0
15043,111529,3.0,2.0,3.0,3.0
15044,111531,4.0,4.0,4.0,4.0
15045,111531,5.0,3.0,3.0,3.0
15046,111531,2.0,2.0,2.0,2.0
15047,111531,3.0,2.0,2.0,2.0
15048,111534,4.0,4.0,2.0,0.0
15049,111535,3.0,2.0,2.0,3.0
15050,111537,2.0,2.0,2.0,2.0
15051,111540,3.0,2.0,0.0,0.0
15052,111541,3.0,2.0,3.0,2.0
15053,111541,3.0,1.0,1.0,2.0
15054,111543,5.0,5.0,5.0,5.0
15055,111543,3.0,3.0,3.0,3.0
15056,111544,3.0,1.0,1.0,0.0
15057,111545,5.0,0.0,3.0,4.0
15058,111545,5.0,3.0,3.0,3.0
15059,111545,2.0,2.0,2.0,2.0
15060,111545,3.0,1.0,3.0,3.0
15061,111545,2.0,1.0,1.0,2.0
15062,111546,5.0,3.0,3.0,4.0
15063,111549,3.0,2.0,2.0,1.0
15064,111550,2.0,1.0,1.0,1.0
15065,111550,5.0,4.0,3.0,4.0
15066,111550,2.0,2.0,1.0,1.0
15067,111550,4.0,2.0,1.0,2.0
15068,111551,2.0,1.0,2.0,2.0
15069,111552,2.0,2.0,2.0,0.0
15070,111554,4.0,3.0,3.0,0.0
15071,111556,1.0,1.0,1.0,0.0
15072,111558,2.0,1.0,2.0,1.0
15073,111559,2.0,2.0,2.0,2.0
15074,111560,1.0,0.0,0.0,0.0
15075,111561,6.0,6.0,4.0,4.0
15076,111561,2.0,2.0,2.0,1.0
15077,111562,3.0,3.0,2.0,0.0
15078,111563,3.0,1.0,1.0,1.0
15079,111563,4.0,2.0,2.0,1.0
15080,111563,2.0,0.0,1.0,0.0
15081,111563,3.0,2.0,1.0,2.0
15082,111563,4.0,1.0,2.0,2.0
15083,111563,4.0,1.0,2.0,1.0
15084,111565,3.0,2.0,2.0,0.0
15085,111566,3.0,2.0,2.0,2.0
15086,111566,3.0,1.0,2.0,2.0
15087,111569,5.0,4.0,4.0,4.0
15088,111570,3.0,3.0,3.0,0.0
15089,111571,3.0,2.0,2.0,2.0
15090,111571,5.0,1.0,2.0,1.0
15091,111571,4.0,2.0,2.0,2.0
15092,111572,3.0,2.0,1.0,3.0
15093,111574,3.0,3.0,3.0,3.0
15094,111575,4.0,3.0,3.0,3.0
15095,111575,3.0,3.0,3.0,3.0
15096,111576,3.0,3.0,3.0,0.0
15097,111580,2.0,0.0,2.0,2.0
15098,111581,3.0,1.0,2.0,0.0
